pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{40, 12930}]","[]",2,15,"(46358,47338);(46950,47455);(47089,47866);(54004,54588);(54836,55463);(57978,58486);(61768,62759);(65624,66417);(66574,67492);(67093,67594);(69396,70258);(72798,74557);(76663,77410);(83723,84594);(87532,88086)"
"[{40, 12936}]","[]",2,3,"(57639,61357);(61078,61789);(62038,62732)"
"[{40, 12944}]","[]",2,3,"(68396,68953);(75693,76193);(82839,83438)"
"[{40, 12947}]","[]",2,8,"(37946,39279);(40390,41278);(57955,58455);(58942,59509);(59435,59963);(59638,60175);(59886,60541);(60175,60725)"
"[{40, 12952}]","[]",2,3,"(72090,72592);(75790,76304);(83146,83679)"
"[{40, 12960}]","[]",2,1,"(65725,66343)"
"[{40, 12982}]","[]",2,1,"(55554,56488)"
"[{40, 13042}]","[]",2,1,"(72764,74953)"
"[{40, 13044}]","[]",2,1,"(59998,60915)"
"[{40, 13190}]","[]",2,4,"(44500,45109);(68417,69028);(72125,72779);(86543,87268)"
"[{40, 13335}]","[]",2,4,"(43003,43852);(70279,70785);(70279,70785);(70673,71566)"
"[{40, 13465}]","[]",2,4,"(42994,43509);(42994,43509);(43233,43785);(44625,45125)"
"[{40, 13557}]","[]",2,2,"(80100,80678);(80401,81010)"
"[{40, 14006}]","[]",2,1,"(46722,47238)"
"[{40, 14099}]","[]",2,19,"(45508,48612);(48274,48800);(48501,49342);(51266,52246);(62906,63765);(63711,64211);(63816,64326);(66545,67418);(69252,72098);(72988,73958);(74228,74900);(76131,76696);(76934,77435);(77065,77663);(77866,78515);(79690,82640);(82440,83104);(82784,83614);(84391,85493)"
"[{40, 14100}]","[]",2,4,"(46734,47369);(70554,71067);(81117,81665);(81450,82206)"
"[{40, 14363}]","[]",2,1,"(49428,50177)"
"[{40, 14387}]","[]",2,1,"(49618,52136)"
"[{40, 14635}]","[]",2,1,"(77224,78074)"
"[{40, 14805}]","[]",2,4,"(60868,61402);(61167,61667);(61952,62478);(62216,62748)"
"[{40, 14873}]","[]",2,2,"(57808,59082);(58793,59884)"
"[{40, 14934}]","[]",2,7,"(79646,80907);(80574,81074);(80768,81674);(81456,83046);(84638,85462);(85159,85659);(85159,85659)"
"[{40, 15034}]","[]",2,2,"(61979,62831);(63423,63933)"
"[{40, 15053}]","[]",2,2,"(61260,62021);(61667,62168)"
"[{40, 15128}]","[]",2,3,"(65810,66391);(66849,67610);(67251,67751)"
"[{40, 15407}]","[]",2,1,"(70267,70932)"
"[{40, 15579}]","[]",2,3,"(72696,74886);(84582,85645);(86594,87095)"
"[{40, 15619}]","[]",2,11,"(72802,75717);(75717,76694);(78404,78918);(78558,79144);(79090,79593);(79391,80055);(79774,81174);(81569,82254);(81941,84574);(84869,85647);(85647,86706)"
"[{40, 15799}]","[]",2,5,"(76142,77091);(77722,78265);(80494,80994);(80770,81380);(81211,81728)"
"[{40, 15833}]","[]",2,1,"(76440,78371)"
"[{40, 15989}]","[]",2,1,"(81123,81728)"
"[{40, 16011}]","[]",2,1,"(79944,82323)"
"[{40, 16012}]","[]",2,1,"(79946,82323)"
"[{40, 16014}]","[]",2,1,"(79980,80963)"
"[{40, 16156}]","[]",2,3,"(83799,85344);(85132,85668);(85305,85940)"
"[{40, 16218}]","[]",2,1,"(83756,86021)"
"[{40, 16431}]","[]",2,1,"(87449,88150)"
"[{40, 16432}]","[]",2,1,"(87449,88150)"
"[{42, 49}]","[]",2,2,"(4,38167);(72767,88155)"
"[{42, 54}]","[]",2,2,"(20235,20917);(77319,78109)"
"[{42, 61}]","[]",2,3,"(2885,3388);(23869,24571);(73838,74445)"
"[{42, 66}]","[]",2,24,"(2221,3176);(3272,3990);(12213,12737);(12538,14238);(16861,18253);(20350,21952);(23413,25480);(26596,28852);(28735,29236);(30419,30919);(30504,33057);(33863,34446);(34375,36294);(36376,36876);(37351,37880);(73274,73995);(76136,77055);(76724,78731);(79595,80224);(80419,82081);(84304,85673);(85414,85914);(85816,86360);(87445,88003)"
"[{42, 77}]","[]",2,1,"(23544,24452)"
"[{42, 79}]","[]",2,2,"(20453,20953);(20816,21883)"
"[{42, 80}]","[]",2,11,"(2650,3151);(9495,10212);(13631,14146);(16989,17794);(26792,27319);(27483,28220);(30965,31644);(30927,31644);(35468,35968);(84706,85263);(84706,85340)"
"[{42, 90}]","[]",2,19,"(15,549);(5531,6031);(8386,9228);(9071,10066);(13791,14399);(17265,18086);(18909,19471);(19122,19645);(19233,19768);(21230,21755);(27395,28519);(28341,28853);(35313,35868);(72767,73652);(73424,75591);(76985,78718);(81345,81851);(84710,85308);(85043,85551)"
"[{42, 95}]","[]",2,3,"(2534,3056);(2871,3374);(31323,31960)"
"[{42, 102}]","[]",2,3,"(20436,21368);(35159,36011);(80703,81448)"
"[{42, 104}]","[]",2,1,"(16657,18234)"
"[{42, 111}]","[]",2,16,"(18,806);(705,1371);(3901,4435);(25476,26386);(27456,28211);(29471,29972);(35997,36655);(73884,74445);(73884,74445);(73884,74779);(76882,77592);(79509,80056);(79628,80515);(81317,81972);(83965,84653);(85030,85649)"
"[{42, 118}]","[]",2,1,"(13228,13728)"
"[{42, 148}]","[]",2,1,"(27096,27934)"
"[{42, 157}]","[]",2,1,"(13130,13984)"
"[{42, 171}]","[]",2,28,"(2484,3261);(3671,4213);(7070,7746);(7373,7895);(7596,8348);(8298,9046);(10533,11082);(15321,15956);(15599,16387);(16644,17183);(17183,17706);(18224,19003);(18742,19336);(20576,21238);(21810,22566);(23089,23884);(28603,29624);(30674,31371);(31304,31947);(32885,34103);(35195,35872);(36266,36845);(36804,37304);(36845,37610);(75744,76280);(79452,79961);(81061,81876);(81061,81876)"
"[{42, 176}]","[]",2,3,"(72790,74899);(81483,82063);(84929,85698)"
"[{42, 177}]","[]",2,2,"(84897,85433);(84897,85541)"
"[{42, 186}]","[]",2,1,"(27085,27588)"
"[{42, 201}]","[]",2,1,"(16537,18360)"
"[{42, 209}]","[]",2,2,"(2895,3656);(21067,21755)"
"[{42, 226}]","[]",2,17,"(2199,3691);(5898,6539);(6219,6950);(9255,10411);(16783,18160);(20119,21772);(22938,24131);(23720,25021);(25696,26260);(27135,28553);(30137,30637);(30637,32199);(34831,36603);(73160,73880);(73843,75056);(77230,78583);(84448,86291)"
"[{42, 238}]","[]",2,9,"(5596,6495);(10658,11187);(20961,21523);(27927,28432);(77102,77764);(77707,78484);(81612,82112);(83794,84317);(84950,85622)"
"[{42, 271}]","[]",2,13,"(2651,3432);(3097,3597);(13243,14194);(17189,18195);(20694,21245);(20694,21536);(23811,24938);(27496,28472);(31180,31835);(35043,36186);(73952,74527);(81227,82157);(85165,85970)"
"[{42, 272}]","[]",2,11,"(2467,3393);(9760,10341);(13075,14194);(17099,17940);(20619,21713);(23725,25142);(27591,28580);(31040,32061);(35106,36157);(73716,74849);(84987,85977)"
"[{42, 298}]","[]",2,1,"(20576,21405)"
"[{42, 311}]","[]",2,23,"(2051,4049);(5811,6770);(6381,6983);(8642,10309);(13078,14224);(16370,17208);(16994,18254);(20623,21558);(26892,28230);(27867,28367);(30896,31396);(31051,31669);(31262,31835);(35171,36360);(73313,73941);(73941,75103);(77089,78441);(80511,81377);(81347,82001);(81810,82310);(84231,84731);(84307,85202);(85037,85588)"
"[{42, 321}]","[]",2,1,"(77620,78312)"
"[{42, 352}]","[]",2,3,"(20273,20847);(20273,20847);(21179,21772)"
"[{42, 353}]","[]",2,6,"(1890,3098);(3055,3555);(5531,7173);(9011,9545);(9208,9847);(9635,10137)"
"[{42, 375}]","[]",2,1,"(84755,85255)"
"[{42, 390}]","[]",2,2,"(33814,34376);(34594,36227)"
"[{42, 396}]","[]",2,1,"(24017,24544)"
"[{42, 406}]","[]",2,2,"(73929,74646);(73926,74732)"
"[{42, 414}]","[]",2,7,"(32627,33139);(32841,33430);(34893,36072);(72767,75330);(81778,82301);(81778,82301);(84367,85752)"
"[{42, 433}]","[]",2,1,"(27382,28348)"
"[{42, 439}]","[]",2,2,"(30755,31320);(80200,80843)"
"[{42, 465}]","[]",2,1,"(73478,74287)"
"[{42, 476}]","[]",2,11,"(2789,3475);(5842,6778);(9069,10086);(9878,10638);(16465,16965);(16590,18102);(18787,19397);(21284,21826);(77259,77760);(81686,82267);(84862,85531)"
"[{42, 498}]","[]",2,2,"(31027,31725);(31505,32211)"
"[{42, 545}]","[]",2,3,"(19534,20465);(23535,24693);(24380,24930)"
"[{42, 582}]","[]",2,1,"(77323,78220)"
"[{42, 593}]","[]",2,2,"(20439,21425);(27041,28063)"
"[{42, 605}]","[]",2,2,"(1887,3182);(2832,3810)"
"[{42, 624}]","[]",2,1,"(17569,18164)"
"[{42, 648}]","[]",2,1,"(14231,15052)"
"[{42, 652}]","[]",2,1,"(77884,78494)"
"[{42, 676}]","[]",2,1,"(20561,21422)"
"[{42, 750}]","[]",2,2,"(2221,2825);(2509,3492)"
"[{42, 767}]","[]",2,2,"(80493,81197);(80978,81478)"
"[{42, 770}]","[]",2,1,"(14224,15023)"
"[{42, 809}]","[]",2,2,"(84217,85197);(85126,86098)"
"[{42, 810}]","[]",2,2,"(84563,85202);(84907,85421)"
"[{42, 818}]","[]",2,1,"(85198,85698)"
"[{42, 825}]","[]",2,2,"(12875,13404);(77734,78284)"
"[{42, 830}]","[]",2,1,"(16626,17214)"
"[{42, 886}]","[]",2,1,"(84294,85180)"
"[{42, 912}]","[]",2,1,"(24043,24658)"
"[{42, 914}]","[]",2,2,"(19784,20338);(77767,78340)"
"[{42, 1035}]","[]",2,1,"(14224,15073)"
"[{42, 1122}]","[]",2,1,"(2829,3595)"
"[{42, 1147}]","[]",2,9,"(2871,3520);(5715,6950);(9196,10768);(13424,13924);(13424,13924);(19855,21998);(24374,24919);(35475,35994);(81516,82227)"
"[{42, 1199}]","[]",2,2,"(13176,13978);(13638,14142)"
"[{42, 1328}]","[]",2,18,"(425,1243);(4142,4683);(7517,8310);(10782,11804);(15278,15851);(15632,16206);(18813,19804);(19437,19937);(21696,22275);(22125,22746);(22466,23072);(22736,23236);(25474,25974);(27628,28193);(29188,29695);(32900,33881);(33641,34141);(37200,37777)"
"[{42, 1345}]","[]",2,6,"(8640,9298);(12710,13335);(16092,16729);(19765,20291);(33815,34387);(34878,35607)"
"[{42, 1394}]","[]",2,1,"(20333,21858)"
"[{42, 1594}]","[]",2,3,"(19675,20278);(20263,20954);(20630,21434)"
"[{42, 1716}]","[]",2,2,"(2218,2965);(2866,3791)"
"[{42, 1860}]","[]",2,2,"(2870,3370);(2870,3370)"
"[{42, 2057}]","[]",2,2,"(16094,16594);(16811,17790)"
"[{42, 2185}]","[]",2,1,"(84762,85360)"
"[{42, 2209}]","[]",2,3,"(30838,31498);(30838,31498);(30838,31498)"
"[{42, 2239}]","[]",2,12,"(2914,3690);(13381,13962);(16963,18069);(20694,21651);(23937,24910);(27516,28453);(30704,32338);(35023,35624);(35023,36298);(73984,74866);(80877,82342);(84955,85696)"
"[{42, 2384}]","[]",2,1,"(31218,31816)"
"[{42, 2441}]","[]",2,3,"(13176,13775);(35304,35902);(35521,36021)"
"[{42, 2750}]","[]",2,1,"(73437,74316)"
"[{42, 2959}]","[]",2,2,"(80636,81169);(81450,82095)"
"[{42, 3617}]","[]",2,2,"(5878,6559);(20555,21779)"
"[{42, 3828}]","[]",2,1,"(20832,21332)"
"[{42, 4071}]","[]",2,1,"(23865,24674)"
"[{42, 4345}]","[]",2,2,"(73247,73949);(73247,74364)"
"[{42, 4884}]","[]",2,1,"(84308,84808)"
"[{42, 5283}]","[]",2,1,"(77201,78161)"
"[{42, 5730}]","[]",2,2,"(31159,31831);(81357,82059)"
"[{42, 6129}]","[]",2,1,"(17160,17968)"
"[{42, 7206}]","[]",2,1,"(84239,85300)"
"[{42, 8979}]","[]",2,2,"(11935,14190);(79947,82285)"
"[{42, 9204}]","[]",2,1,"(24376,24881)"
"[{42, 9502}]","[]",2,1,"(16953,17975)"
"[{42, 9556}]","[]",2,1,"(16609,17323)"
"[{42, 9618}]","[]",2,1,"(17383,17989)"
"[{42, 10126}]","[]",2,1,"(20439,20939)"
"[{42, 10171}]","[]",2,1,"(20818,21523)"
"[{42, 10424}]","[]",2,1,"(77364,78484)"
"[{42, 10516}]","[]",2,3,"(35690,36432);(73098,73732);(74150,74951)"
"[{42, 10612}]","[]",2,1,"(24175,24678)"
"[{42, 12926}]","[]",2,2,"(75501,76001);(83272,83923)"
"[{42, 12930}]","[]",2,6,"(73025,73586);(73319,73819);(73736,74302);(73954,74481);(76848,77416);(77375,77890)"
"[{42, 13042}]","[]",2,1,"(72767,74951)"
"[{42, 14099}]","[]",2,2,"(80207,82081);(84507,85493)"
"[{42, 14100}]","[]",2,1,"(81095,81612)"
"[{42, 14934}]","[]",2,2,"(79852,80431);(81793,82550)"
"[{42, 15579}]","[]",2,2,"(73347,73847);(73811,74644)"
"[{42, 15619}]","[]",2,5,"(72974,73486);(73377,73983);(73971,74894);(81450,82019);(85068,85575)"
"[{42, 15833}]","[]",2,1,"(76440,78370)"
"[{42, 16011}]","[]",2,1,"(79944,82306)"
"[{42, 16012}]","[]",2,1,"(79946,82306)"
"[{42, 16156}]","[]",2,1,"(84217,85305)"
"[{42, 16218}]","[]",2,1,"(83756,86020)"
"[{42, 16431}]","[]",2,1,"(87449,88152)"
"[{42, 16432}]","[]",2,1,"(87449,88150)"
"[{49, 50}]","[]",2,20,"(25030,25619);(25494,26017);(29511,30712);(31082,31688);(31082,31688);(31900,33245);(35142,35696);(36193,36699);(37270,37902);(39683,40184);(43770,44453);(68448,69152);(71286,72055);(71286,72055);(72055,72575);(72055,72575);(72282,72901);(78141,78925);(78780,79287);(85816,86456)"
"[{49, 53}]","[]",2,1,"(35017,35661)"
"[{49, 54}]","[]",2,5,"(19854,20841);(20439,21055);(76888,77405);(77178,77898);(77609,78109)"
"[{49, 61}]","[]",2,12,"(1110,1971);(1110,2151);(2151,3599);(4979,5838);(16740,17266);(23805,24691);(37907,39307);(53906,56160);(57109,57610);(73153,74032);(73838,74706);(74272,74772)"
"[{49, 66}]","[]",2,63,"(42,542);(433,933);(598,1108);(2161,3380);(3339,4351);(4074,5074);(4777,5381);(6815,7365);(7802,8353);(8006,8680);(8277,8943);(8525,9025);(8642,9611);(11778,13003);(12737,14552);(14423,15509);(15509,16282);(16604,18371);(18091,18645);(18349,19282);(19143,20066);(19759,20259);(20259,23395);(23071,25899);(25448,25948);(25622,26421);(26084,29656);(29820,34442);(34413,37187);(36955,40456);(40848,41778);(41505,42118);(42044,44135);(43809,44438);(44232,45156);(45124,45627);(45373,45873);(45456,46109);(45774,48477);(48327,50300);(50595,53153);(53648,58147);(58076,60078);(59802,61126);(60839,61347);(61271,61808);(61808,64719);(64508,65525);(65222,68564);(68564,69441);(69237,69755);(69549,72882);(73159,74813);(75585,76317);(75984,76500);(76052,76756);(76464,76993);(76705,79120);(78848,79869);(79460,82148);(83331,84078);(83698,86672);(87131,88128)"
"[{49, 77}]","[]",2,2,"(23369,24566);(70435,71092)"
"[{49, 79}]","[]",2,9,"(3601,4172);(17927,18450);(19544,21883);(45487,46404);(46327,48323);(67843,68347);(67843,68347);(86041,86790);(87120,88120)"
"[{49, 80}]","[]",2,19,"(9495,10146);(13367,13916);(13367,14116);(17062,17761);(24252,24995);(25555,26214);(26792,27628);(27393,28416);(34652,35602);(35225,35730);(35417,36128);(38727,39643);(61471,61972);(63166,63879);(70232,71067);(70985,71555);(73771,74559);(81874,82429);(85051,85551)"
"[{49, 83}]","[]",2,1,"(34612,35304)"
"[{49, 90}]","[]",2,60,"(15,549);(302,807);(549,1200);(988,1683);(1472,4396);(3991,5080);(4847,5582);(5382,5892);(5513,6427);(6040,6540);(6248,7239);(6960,8000);(7771,10590);(10163,11169);(11317,12007);(11836,12729);(12912,13469);(12912,14615);(14343,15509);(15147,16604);(16740,17265);(16686,20728);(20868,22554);(22258,22855);(22400,22900);(22531,25068);(25865,26418);(27229,29298);(30717,31835);(32904,33898);(34244,34744);(34357,35190);(34914,35585);(34914,36841);(36515,37097);(36951,38002);(37914,44652);(44581,50213);(50213,52281);(52194,54214);(53935,56048);(55832,56547);(55832,64804);(64668,65956);(66124,69574);(70812,72424);(72377,80129);(80129,80749);(80129,82251);(82251,82751);(82923,83642);(82923,84350);(84064,84605);(84466,85594);(85501,87003);(86627,87459);(87217,87717);(87258,88039);(87217,87717);(87258,88039)"
"[{49, 95}]","[]",2,3,"(2873,3374);(3185,3710);(31410,32123)"
"[{49, 97}]","[]",2,1,"(61405,61921)"
"[{49, 102}]","[]",2,42,"(1850,2524);(4235,5117);(15777,16278);(17628,18288);(17628,18288);(21131,21927);(27056,27973);(28127,28669);(28127,28669);(32042,32629);(32042,32937);(38546,39100);(38858,39906);(41315,42375);(43443,44104);(50303,52258);(51900,52591);(58301,59106);(58301,60158);(60158,60904);(61327,61895);(62410,63208);(63470,64363);(66276,66926);(66545,67209);(67614,68458);(69491,69991);(69608,70109);(69491,69991);(69608,70166);(69991,70569);(70467,70981);(70779,71719);(72442,72997);(72693,73193);(73736,74985);(77095,77906);(79052,79553);(79052,79553);(79237,79804);(80662,82278);(84538,85465)"
"[{49, 104}]","[]",2,2,"(16529,18144);(53943,56286)"
"[{49, 111}]","[]",2,57,"(117,1115);(2360,2892);(4585,5440);(11627,12373);(15454,15967);(23753,24264);(23753,24264);(25722,26427);(27456,28211);(28557,29256);(29231,29972);(31070,31763);(32362,33071);(33478,34088);(35997,36838);(37709,38209);(40084,40610);(40817,41830);(42104,42890);(42890,43528);(44151,44711);(45205,45865);(45593,46150);(49193,49748);(49989,51077);(51311,51915);(51311,52044);(52514,53019);(53606,54439);(54439,55196);(55024,55999);(56335,57014);(57014,57600);(60391,61404);(61360,62207);(63009,63653);(64085,65263);(65355,66086);(65704,66617);(66956,67462);(67195,67695);(68561,69113);(69024,69524);(69100,69720);(70797,71302);(73835,74667);(75038,75776);(75633,76157);(75751,76748);(76446,76995);(79548,80515);(81117,81972);(82472,83014);(82669,83224);(84047,84894);(84894,85515);(84894,85580)"
"[{49, 118}]","[]",2,14,"(4761,5414);(8524,9371);(9126,9816);(13190,13728);(13596,14136);(17188,17750);(17188,17927);(21024,21731);(23430,23930);(23612,24238);(23855,24790);(39196,39734);(39397,39935);(62157,62975)"
"[{49, 124}]","[]",2,4,"(36683,37450);(46783,47788);(66756,67539);(84170,84762)"
"[{49, 148}]","[]",2,18,"(2426,3172);(5398,6053);(12174,12938);(21137,22012);(21794,22414);(21794,22414);(26678,28032);(28416,29013);(32041,32563);(37319,38122);(43747,44301);(46842,47545);(50291,51281);(54712,55214);(63066,63609);(66427,67546);(78034,78760);(81602,82538)"
"[{49, 157}]","[]",2,4,"(11981,13061);(13319,14057);(13723,14580);(66637,67329)"
"[{49, 171}]","[]",2,67,"(28,663);(962,1462);(1779,2565);(2484,3293);(3627,4264);(4727,5423);(7070,8179);(8179,8874);(10603,11200);(14503,16280);(17069,17915);(18224,19796);(20307,21238);(21810,22853);(22853,23693);(24041,24712);(25346,26435);(26840,27424);(28603,30117);(29760,30371);(31057,32070);(31947,32885);(32874,34236);(36261,37249);(37072,37726);(38651,39357);(39764,40730);(40730,41627);(42677,43474);(44312,45398);(48130,49121);(49087,50109);(50344,50844);(50344,50844);(52995,53541);(53174,53687);(53494,53998);(56237,57213);(56870,57386);(56907,58005);(58266,58797);(58266,58958);(60340,60840);(63223,63813);(63633,64216);(64039,65266);(65469,66797);(66488,66988);(67717,68639);(68197,68731);(68443,69193);(68926,69436);(69033,69574);(69369,69871);(71796,72297);(71974,72986);(73796,74314);(74964,76386);(76263,76928);(79081,79657);(79389,79961);(79552,80450);(81200,81774);(81200,81876);(83337,84377);(84363,85057);(84731,85492)"
"[{49, 176}]","[]",2,7,"(13405,13958);(24003,24514);(27525,28135);(31288,31898);(35381,35999);(72790,74982);(84982,85698)"
"[{49, 180}]","[]",2,1,"(42706,43523)"
"[{49, 186}]","[]",2,9,"(23248,23777);(23865,24365);(27052,28117);(29684,30274);(30757,31268);(38500,39211);(41159,41703);(41903,43435);(45058,45693)"
"[{49, 190}]","[]",2,2,"(2105,2661);(2974,3482)"
"[{49, 201}]","[]",2,1,"(15928,18388)"
"[{49, 209}]","[]",2,4,"(2795,3656);(13528,14152);(21067,21999);(24095,24621)"
"[{49, 226}]","[]",2,37,"(2199,3638);(5535,7086);(9297,10411);(16783,18188);(20119,21727);(22688,23211);(22882,25098);(25758,26260);(26059,26952);(26622,27143);(26952,28895);(29707,30316);(30854,32430);(33341,34305);(34599,36603);(37302,37842);(37587,38087);(37622,38128);(38304,39740);(42595,44325);(46749,48210);(50342,51249);(51237,52638);(54837,56610);(58954,60792);(61081,61828);(62793,64016);(66399,68095);(68743,69274);(69980,71731);(72058,73160);(72773,73273);(73247,73748);(73843,75126);(76969,77485);(77307,78434);(84352,86510)"
"[{49, 238}]","[]",2,75,"(1111,1766);(2120,3021);(3460,4201);(5066,6080);(6963,7608);(8903,10422);(10627,11643);(11261,11901);(11516,12090);(11776,12345);(13329,14027);(14265,15290);(15603,16173);(16312,17312);(17139,17641);(18058,18757);(19108,19844);(19567,20208);(20600,21235);(20832,21413);(22998,23590);(26722,27480);(27397,29361);(29979,30718);(30358,30918);(30699,31410);(32061,32680);(36956,37977);(38345,39487);(40117,40617);(41968,42775);(42507,43470);(44017,44782);(45518,46508);(46150,47270);(46970,47495);(47091,48104);(47717,48672);(49044,49619);(49742,50334);(50573,51495);(51667,52242);(51979,52638);(52392,53017);(52791,53344);(53160,53660);(53815,54336);(54663,56931);(56931,57717);(57636,58151);(57907,58820);(58820,59442);(59197,59809);(60153,60776);(61431,63851);(65312,65885);(65516,66738);(66658,67568);(67259,68269);(68988,69489);(68988,69489);(70077,70623);(71178,72772);(72479,73508);(73729,74749);(74432,75008);(75813,77190);(76861,78175);(77919,79130);(80083,81979);(81899,82588);(84450,85189);(84450,85571);(85903,86473);(86244,87137)"
"[{49, 247}]","[]",2,1,"(4201,5101)"
"[{49, 249}]","[]",2,4,"(61750,62522);(62474,62975);(62474,62975);(62784,63835)"
"[{49, 250}]","[]",2,2,"(13068,13754);(86055,86584)"
"[{49, 256}]","[]",2,22,"(44,712);(441,1027);(441,1430);(1027,1527);(3198,3763);(15296,15831);(17317,18143);(18553,19793);(29355,29889);(29613,30114);(31344,31844);(32141,33430);(36131,36636);(37131,37631);(37131,38077);(40793,41830);(55911,56533);(59285,59823);(63613,64113);(65801,66411);(66024,66526);(70001,70945)"
"[{49, 259}]","[]",2,4,"(30578,31241);(34652,35393);(77674,78180);(77674,78180)"
"[{49, 262}]","[]",2,1,"(66617,67323)"
"[{49, 263}]","[]",2,2,"(27289,27955);(27289,27955)"
"[{49, 265}]","[]",2,1,"(74174,74684)"
"[{49, 270}]","[]",2,1,"(4870,5645)"
"[{49, 271}]","[]",2,20,"(2651,3615);(13606,14210);(17312,18352);(20977,21621);(23811,24423);(23811,24942);(27803,28547);(35176,36217);(39120,39644);(42159,43038);(42677,44240);(46742,47926);(51157,52317);(55171,56252);(59351,60162);(63160,64094);(66986,67775);(70670,71574);(81480,82062);(84994,85659)"
"[{49, 272}]","[]",2,20,"(2623,3573);(13400,14194);(17089,17940);(20794,21834);(23725,24971);(27473,28457);(28078,28597);(31242,32061);(35042,36157);(37491,38087);(42159,44240);(46749,47773);(51157,52312);(54995,56474);(59232,60217);(62983,64033);(66609,67757);(70081,71710);(73967,74948);(84987,85659)"
"[{49, 298}]","[]",2,4,"(20219,20841);(20576,21387);(23768,24304);(50125,50680)"
"[{49, 302}]","[]",2,8,"(27382,27882);(37850,38714);(38953,39500);(54886,55543);(55332,55832);(73497,74083);(84534,85054);(84701,85399)"
"[{49, 311}]","[]",2,66,"(549,1327);(1697,2213);(1764,4252);(5247,6965);(8642,10393);(11187,14370);(16336,17225);(16848,19020);(19822,20422);(20691,21953);(23199,24805);(24646,25648);(26655,28367);(28484,29070);(28484,29070);(28746,29464);(30704,31932);(31663,32175);(34817,36360);(37122,38432);(38296,38996);(38719,39228);(38850,40130);(42128,42988);(42988,43604);(43888,44588);(43888,45382);(46182,47524);(47714,48430);(48103,48603);(50471,51327);(51216,51781);(54525,55109);(54409,55605);(55529,56372);(56032,56609);(58258,59112);(58841,60212);(63010,63628);(62885,63725);(65404,65960);(65737,66239);(65903,66403);(66235,67441);(68227,68767);(68227,68767);(69077,69988);(69549,70050);(69903,70442);(70166,71284);(71988,72775);(72928,73428);(72928,73428);(73254,75227);(76647,78979);(80159,80738);(80486,82565);(82232,82804);(82446,82947);(82565,83073);(82923,83462);(82923,83462);(83843,86015);(85752,86319);(85969,86934);(86584,87101)"
"[{49, 320}]","[]",2,1,"(77670,78468)"
"[{49, 321}]","[]",2,2,"(77387,78097);(77387,78462)"
"[{49, 339}]","[]",2,7,"(16738,17389);(35346,35916);(62651,63176);(70070,70906);(73757,74257);(73809,74410);(77679,78263)"
"[{49, 342}]","[]",2,2,"(23942,24490);(23942,24490)"
"[{49, 343}]","[]",2,2,"(62383,62883);(62595,63545)"
"[{49, 352}]","[]",2,7,"(20346,20847);(20346,20847);(20847,21347);(20952,21452);(20847,21347);(20952,21795);(62134,63879)"
"[{49, 353}]","[]",2,7,"(1684,3837);(5220,7720);(8710,9223);(8805,9714);(9302,9802);(9515,10137);(9802,10444)"
"[{49, 375}]","[]",2,4,"(62905,63437);(84302,84802);(84302,84802);(84755,85548)"
"[{49, 380}]","[]",2,3,"(62975,64022);(84454,85158);(85158,85753)"
"[{49, 390}]","[]",2,2,"(33855,36436);(41565,43839)"
"[{49, 396}]","[]",2,1,"(23484,24479)"
"[{49, 406}]","[]",2,8,"(35590,36432);(50235,50964);(50817,51382);(50762,51672);(59033,60272);(73926,75146);(84565,85440);(85440,86129)"
"[{49, 407}]","[]",2,2,"(15971,16523);(16778,17761)"
"[{49, 408}]","[]",2,13,"(16104,16604);(16604,17129);(16604,17155);(16811,17617);(34017,34563);(34017,34864);(34563,35115);(35009,35891);(66120,66637);(66349,66963);(66349,67185);(66895,67395);(67395,68015)"
"[{49, 409}]","[]",2,2,"(63085,63630);(63085,63630)"
"[{49, 414}]","[]",2,27,"(2142,2776);(23234,24338);(27467,27967);(27673,28301);(31719,32253);(32138,32682);(32614,33558);(34893,36253);(50219,52690);(53719,54401);(54094,54602);(55268,56074);(59137,59912);(61102,61778);(61102,61778);(62950,64029);(64874,65681);(64874,65681);(67396,68075);(70007,70819);(70657,71189);(71065,72043);(72276,75513);(76025,76937);(77298,78175);(81778,82377);(83545,86304)"
"[{49, 415}]","[]",2,2,"(20702,21341);(20702,21341)"
"[{49, 419}]","[]",2,4,"(57944,60027);(77126,77837);(77676,78217);(77837,78657)"
"[{49, 426}]","[]",2,3,"(38500,39002);(54426,55812);(66741,67441)"
"[{49, 427}]","[]",2,2,"(34906,35659);(81588,82254)"
"[{49, 433}]","[]",2,7,"(27203,27904);(27195,28379);(33805,34512);(34241,34741);(35060,35730);(35362,35887);(35523,36047)"
"[{49, 439}]","[]",2,43,"(812,1406);(11223,11778);(11894,12559);(12262,12904);(15104,15632);(15482,15986);(16240,16740);(16532,17152);(17152,17820);(19425,20310);(21058,21610);(21610,22198);(21610,22198);(22471,23053);(22872,23427);(22988,23858);(30004,31016);(30755,31421);(33673,34598);(34561,35061);(37371,37980);(37766,38499);(45371,46315);(49416,50058);(52918,53907);(53673,54217);(53907,54476);(54124,54793);(64622,65525);(65413,66302);(65912,66432);(69463,70140);(70537,71302);(72101,72940);(72669,73241);(75277,75995);(75899,76416);(76672,77487);(78987,79588);(80080,80911);(82811,83539);(86223,87081);(87549,88155)"
"[{49, 442}]","[]",2,2,"(83626,84540);(84089,85551)"
