pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{116, 479}]","[]",2,132,"(7824,8360);(33763,34321);(70438,71033);(76250,76944);(77444,78201);(93454,93954);(118816,119316);(129481,130106);(134646,135171);(142779,143363);(145631,146245);(146245,146774);(146594,147111);(146594,147111);(152137,152726);(164535,165249);(176543,177198);(178506,179261);(187202,187921);(205143,205644);(205345,205933);(205345,205933);(212586,213139);(217281,217781);(219073,219899);(220452,221075);(222535,223440);(223338,224257);(224088,224982);(225948,226810);(227185,227740);(228722,229603);(229341,229893);(229592,230092);(229341,229893);(229592,230219);(229592,230437);(231572,232212);(236066,236619);(236619,237564);(237378,238003);(249455,250072);(251980,252547);(252821,253752);(260514,261310);(261724,262898);(266189,267134);(270380,270881);(270546,271318);(270546,271390);(271751,272524);(274031,274777);(274777,275399);(276452,277308);(277637,278153);(277724,278546);(277724,278659);(278514,279029);(278514,279029);(280004,281201);(283280,283781);(283781,284785);(287424,287968);(288901,289683);(292131,293350);(294093,294954);(297816,298317);(298009,298686);(298009,298686);(302538,303292);(305503,306420);(308812,309584);(309900,310669);(310669,311532);(313204,313704);(313534,314128);(313534,314128);(313983,314513);(313983,314513);(319560,320362);(320235,320959);(321835,322459);(324579,325714);(330568,331153);(332202,333026);(332878,333421);(332878,333421);(333308,334241);(341306,341966);(345207,346041);(346315,347111);(347044,347559);(347044,348132);(348318,348832);(352499,353556);(355903,356911);(370188,370727);(372922,373496);(382252,382753);(382621,383184);(382621,383317);(387653,388451);(390691,391345);(393531,394274);(404467,405194);(406501,407001);(408209,409047);(413326,413934);(415454,416050);(415936,416888);(416735,417361);(416735,417361);(422713,423326);(425128,425668);(440729,441394);(447164,447711);(458155,459086);(461560,462193);(462067,462644);(462067,462644);(481323,482112);(481889,482501);(485140,485694);(485843,486559);(492194,492942);(501398,502007);(502383,502979);(512050,512834);(523593,524450);(524842,525344);(535095,535595);(537028,537743)"
"[{116, 1534}]","[]",2,46,"(219073,219868);(222535,223091);(223599,224257);(224088,224717);(224088,224759);(226033,226810);(227185,227740);(229043,229603);(229341,229893);(229592,230092);(229341,229893);(229592,230219);(229592,230219);(231572,232072);(236619,237564);(237378,238003);(252821,253516);(262012,262897);(270881,271390);(274777,275398);(277863,278545);(277863,278545);(280149,280918);(283952,284453);(284265,284785);(292469,293350);(294209,294709);(297816,298317);(298055,298686);(298009,298686);(302792,303292);(305503,306239);(310099,310669);(319560,320362);(330568,331153);(333308,333853);(341306,341884);(345207,346029);(347044,347558);(347365,348132);(352662,353324);(355903,356818);(370188,370727);(382749,383317);(461560,462193);(481323,481912)"
"[{116, 1943}]","[]",2,2,"(274777,275398);(461693,462193)"
"[{123, 426}]","[]",2,2,"(76437,76943);(76437,76943)"
"[{123, 479}]","[]",2,2,"(76437,76943);(76437,76943)"
"[{123, 1534}]","[]",2,5,"(70618,71232);(76437,76957);(76437,76957);(106148,106803);(132907,133556)"
"[{155, 1373}]","[]",2,2,"(158836,159347);(232170,233013)"
"[{155, 1814}]","[]",2,2,"(158836,159347);(232170,233013)"
"[{169, 229}]","[]",2,43,"(7400,8165);(8473,9025);(14274,14892);(19587,20430);(23867,24567);(25404,25994);(37302,38173);(38036,38556);(38036,38556);(39107,39882);(48680,49421);(74440,74942);(88791,89341);(141998,142500);(146145,146756);(155604,156340);(227518,228066);(229368,230232);(230037,230654);(230037,230654);(282060,282646);(286272,286773);(301067,301780);(307202,308241);(311225,311775);(324149,324693);(331160,331808);(336761,337442);(342884,343495);(348040,348708);(360811,361538);(368406,369047);(381315,382136);(382136,382644);(421193,421839);(426676,427435);(437434,437986);(444413,445017);(461061,461822);(507359,508097);(514656,515659);(517437,517951);(533334,533897)"
"[{169, 574}]","[]",2,44,"(7400,8165);(8473,9025);(14274,14892);(19587,20430);(23867,24567);(25404,25994);(37302,38173);(38036,38616);(38036,38616);(39107,39882);(48680,49421);(74440,74942);(88791,89341);(141998,142500);(146145,146756);(155604,156340);(227518,228066);(229368,230232);(230037,230654);(230037,230654);(282060,282646);(286272,286773);(301067,301780);(307202,308241);(311225,311775);(324149,324693);(331160,331808);(336761,337442);(342884,343495);(348040,348708);(360811,361538);(368406,369047);(380927,381585);(381315,382136);(382136,382644);(421193,421839);(426676,427435);(437434,437986);(444413,445017);(461061,461822);(507359,508097);(514656,515659);(517437,517951);(533334,533897)"
"[{173, 225}]","[]",2,8,"(152501,153063);(154512,155072);(154770,155270);(181502,182175);(184613,185133);(194407,194921);(212662,213166);(307155,307655)"
"[{173, 720}]","[]",2,1,"(152501,153062)"
"[{181, 1046}]","[]",2,1,"(211885,212511)"
"[{181, 1680}]","[]",2,1,"(211885,212433)"
"[{181, 1825}]","[]",2,12,"(80273,81234);(89414,89918);(89414,89918);(106603,107580);(143485,144116);(145402,145928);(148632,149344);(167463,167979);(169669,170171);(196081,196582);(197045,197764);(211885,212433)"
"[{181, 1909}]","[]",2,15,"(80359,81234);(86340,86867);(88989,89632);(89414,89918);(89414,89918);(100293,101179);(106523,107580);(143485,144116);(145402,145928);(148751,149344);(166163,166833);(169669,170171);(196081,196582);(197149,197764);(200806,201405)"
"[{181, 2204}]","[]",2,9,"(80359,81234);(89414,89918);(106603,107580);(143485,144116);(145402,145928);(148837,149344);(169669,170171);(196081,196582);(197149,197764)"
"[{189, 1017}]","[]",2,4,"(19265,19765);(19265,19765);(28174,28742);(514579,515168)"
"[{189, 2375}]","[]",2,1,"(352130,352634)"
"[{195, 225}]","[]",2,4,"(164112,164641);(164410,164911);(181617,182172);(282315,282815)"
"[{195, 720}]","[]",2,2,"(97154,97871);(175854,176354)"
"[{200, 2352}]","[]",2,38,"(371601,372781);(373445,373998);(373828,375081);(376686,377390);(378986,379858);(380024,380577);(382384,383357);(385461,385973);(385835,386526);(387467,388361);(389262,390013);(390008,391273);(391619,392289);(393765,394495);(399954,400457);(405654,406246);(410178,411028);(412715,413455);(413086,413586);(413086,413651);(420609,421424);(421284,422128);(424867,425502);(431640,432603);(439946,440745);(443589,444345);(444344,445136);(445040,445586);(446080,446619);(450351,450851);(450652,451182);(450652,451182);(463299,463902);(473087,473627);(491694,492237);(514859,515852);(530006,530565);(538392,539038)"
"[{225, 508}]","[]",2,112,"(52869,53596);(57078,57657);(61314,61823);(61686,62240);(61686,62240);(84170,84791);(92274,92775);(103762,104518);(112980,113569);(119434,119953);(119434,119953);(122981,123678);(123532,124045);(123532,124045);(140013,140712);(147657,148158);(151678,152201);(152524,153124);(154870,155683);(160773,161710);(163482,164604);(166400,166957);(168972,170186);(171403,172195);(172195,173057);(174858,175566);(175493,176254);(178768,179482);(179608,180110);(181217,182374);(186684,187222);(188077,189090);(191038,191558);(192092,192773);(197341,197879);(197879,198601);(199665,200293);(202290,202823);(203415,204223);(204434,205022);(205178,205963);(207193,208031);(212485,213695);(214568,215462);(220891,221925);(224484,225030);(229173,229779);(229675,230212);(229675,230443);(234215,234884);(236146,236863);(237496,238286);(238378,239290);(240117,241450);(241385,241902);(241759,242396);(241759,242840);(245055,245887);(246809,247493);(249311,249949);(251036,251779);(260306,261319);(262237,263017);(269955,270455);(276952,277545);(278331,279904);(282327,283166);(286145,286849);(288281,288835);(289885,290715);(291283,292210);(294500,295048);(294500,295275);(298285,298997);(299469,300035);(300984,301489);(303593,304340);(304783,305448);(306619,307357);(307232,307836);(307232,307836);(312485,312987);(312940,313586);(322399,323107);(324950,326044);(326980,327513);(329471,330204);(330461,331170);(331402,332153);(334433,335276);(336116,337097);(340619,341496);(342660,343219);(345264,345859);(353738,354662);(372844,373745);(382007,382920);(393493,394352);(395305,395913);(407207,407824);(410457,411052);(412391,412938);(414313,414946);(418395,418908);(424126,424643);(426754,427342);(455974,456718);(461894,462950);(466271,466794);(485899,486777);(486777,487277);(486777,487579)"
"[{225, 547}]","[]",2,7,"(376656,377156);(393256,393798);(408320,408820);(420878,421495);(447570,448152);(449931,450634);(516001,516611)"
"[{225, 720}]","[]",2,277,"(7123,7644);(15800,16418);(31645,32437);(40074,40836);(49203,49947);(56720,57467);(64190,64700);(64350,64922);(65496,66065);(71223,71742);(77620,78120);(89557,90069);(92274,92774);(92642,93486);(101561,102082);(101788,102344);(102221,102721);(103535,104227);(110691,111221);(112562,113450);(115747,116288);(115985,116623);(119099,119869);(119747,120333);(121509,122129);(122882,123552);(123506,124437);(126308,127237);(128950,129450);(129215,129966);(134913,135495);(135987,136609);(138074,138843);(140237,140778);(147657,148158);(147716,148301);(148506,149161);(148872,149394);(151932,152534);(152257,153413);(153967,155963);(155558,156256);(156784,158148);(158554,159105);(158696,159196);(158870,159684);(159489,160167);(160882,162456);(162443,163143);(163381,165711);(166141,166734);(166551,167460);(167161,168050);(168631,170208);(170608,171367);(171106,172993);(173567,174158);(174495,175494);(175461,176316);(176209,177020);(177631,178209);(177874,178769);(178769,181092);(181092,182437);(182174,183108);(184056,186439);(187226,187765);(187328,187830);(187409,189302);(189002,189594);(189404,191341);(191229,192137);(192092,192822);(193196,193779);(194033,195290);(195049,196065);(196512,198058);(197881,198672);(198368,198868);(198370,198871);(198600,199554);(199554,200769);(200512,202209);(202357,204022);(204223,205178);(205178,206358);(205958,206463);(206094,208083);(207809,208351);(209496,210684);(210939,212113);(211749,213765);(213386,213887);(213664,214251);(214525,215460);(216415,217728);(217311,218387);(218262,219029);(218262,220157);(220566,222155);(222757,223594);(224484,225298);(226146,227616);(228100,228767);(228315,229271);(229223,229843);(229675,230478);(230410,230941);(230720,231428);(231428,232441);(233336,233995);(233726,234226);(233854,234961);(234641,235162);(235341,235918);(236229,236902);(237496,239290);(239805,241270);(240986,241490);(241270,242571);(242954,243505);(243315,244730);(244621,246586);(246810,249102);(249100,249955);(250726,252109);(252622,253272);(253077,253851);(253643,254611);(254391,255461);(255154,256333);(256120,256766);(256444,257286);(257723,258313);(258002,259402);(259336,260531);(260209,261320);(262238,263205);(263120,263639);(263205,264092);(263855,265323);(266969,267929);(268357,269954);(269798,270938);(271695,272279);(272674,273431);(273816,274716);(274593,275097);(274912,275794);(275497,275998);(275664,276590);(278051,280189);(279819,280319);(280173,281469);(281765,283181);(283033,283568);(284359,285011);(285628,286800);(286577,287800);(288073,289109);(289788,290717);(291337,291999);(291769,292295);(292428,293638);(293332,295815);(295665,296683);(296441,299170);(299306,300498);(300498,302741);(302496,303227);(303755,304409);(304569,305638);(305428,306189);(306608,309860);(309597,310097);(309860,310615);(311414,312488);(312665,314433);(314380,315319);(315015,315871);(315816,316414);(316665,317214);(317509,318009);(317630,318454);(319731,321125);(321125,322109);(322377,323107);(323735,324561);(324529,325933);(325636,326347);(326125,326629);(326347,327057);(326785,328081);(328355,329310);(329952,330781);(330377,331087);(331451,332186);(334434,334937);(335834,336334);(336116,336686);(336491,338064);(337906,338687);(338507,339352);(339032,339674);(339427,339937);(340144,340753);(340617,343529);(343219,343753);(345256,346263);(346979,347777);(347450,348007);(349456,350351);(351046,352036);(351884,352384);(352365,353240);(360801,361302);(362314,363244);(363111,363740);(365704,366386);(366386,367116);(368095,368794);(371956,372695);(373052,374169);(376074,376839);(377666,378593);(379267,379807);(380630,381718);(381966,382855);(383699,384283);(384157,385086);(387661,388495);(390240,390774);(391395,392333);(395355,395914);(400213,400973);(401504,402116);(402904,403527);(407206,407908);(415490,416233);(416680,417448);(418211,419031);(422742,423720);(424127,425346);(426862,427458);(436948,437656);(437416,437995);(439405,439905);(441099,441610);(446514,447019);(446731,447605);(447429,448332);(449459,449996);(449777,450400);(450902,451403);(454260,454958);(455295,455819);(458770,459270);(461784,462950);(462860,463584);(466204,466929);(477354,478164);(478615,479465);(481263,482245);(485899,486438);(486777,487580);(491730,492515);(492178,492873);(495334,495834);(496095,497251);(501607,502871);(503666,504405);(511782,513120);(515889,516476);(522081,522732);(528096,528874);(528575,529389);(539358,539990)"
"[{225, 749}]","[]",2,12,"(178264,178767);(180130,180686);(181475,182086);(184590,185131);(185608,186267);(187873,188828);(189812,190683);(194436,194951);(196567,197091);(237550,238206);(264719,265322);(270114,270942)"
"[{225, 751}]","[]",2,9,"(307978,308478);(449594,450258);(449892,450630);(461881,462607);(470331,471079);(478854,479379);(497724,498510);(502133,502656);(512086,512679)"
"[{225, 754}]","[]",2,1,"(325331,325896)"
"[{225, 1007}]","[]",2,1,"(399330,399908)"
"[{225, 1012}]","[]",2,1,"(325331,325896)"
"[{225, 1215}]","[]",2,363,"(1006,1775);(6316,7248);(7980,8506);(8373,8889);(8623,9129);(8623,9129);(11433,12213);(12625,13224);(14211,15160);(15546,16420);(17378,17879);(17481,18437);(19879,20615);(24742,25447);(26225,26811);(28864,29536);(30049,30956);(32752,34283);(36902,37402);(40057,41186);(41186,41799);(43695,44314);(45006,45509);(45031,46734);(47154,47700);(49384,50146);(50539,51078);(52975,53675);(55306,56184);(56445,57654);(58402,59078);(58777,59676);(60944,61507);(61307,61965);(61307,63643);(64263,64943);(65276,66228);(65858,66487);(65858,67279);(67816,68800);(69518,70641);(70902,71457);(72227,72789);(72579,73639);(76128,76630);(76374,76979);(76374,78076);(78076,78665);(78450,80021);(80374,81757);(81646,82165);(81646,83092);(83796,86277);(87400,88053);(88592,89378);(89373,90753);(91848,93119);(93620,94331);(94740,95254);(97607,98346);(98206,100114);(100060,100574);(100060,100760);(100760,101381);(100760,102047);(101742,102821);(103133,104237);(104118,105542);(105466,106213);(106663,107163);(106857,107784);(107784,108479);(108321,109350);(110504,112102);(112262,113740);(115295,116714);(118096,118771);(119440,120630);(120492,121060);(120492,121060);(121060,121768);(122546,123650);(123572,124604);(126387,126909);(127265,127836);(128575,129436);(129295,131220);(130943,131507);(130943,131697);(131697,133111);(132990,133496);(133388,133893);(133494,134157);(134945,135451);(135386,137876);(137678,138686);(138682,140008);(140136,141449);(141305,141814);(141305,142075);(143566,144696);(145213,145740);(147488,149060);(148875,149399);(148875,149399);(149235,149764);(149235,150384);(152079,153374);(154216,156422);(156422,158280);(158844,159662);(159520,160368);(160168,160780);(160168,160951);(160748,161249);(160887,161421);(160748,161249);(160887,162244);(162452,162983);(163411,165230);(165809,168193);(168454,170190);(170498,173544);(173216,174535);(174535,176446);(176079,176580);(176079,176580);(176370,177290);(177130,181708);(181412,186566);(186172,188935);(188803,189306);(189498,192145);(192399,192960);(192399,194054);(193630,198450);(198906,199761);(199798,206587);(206378,206888);(206378,206888);(206586,207324);(206586,213705);(213401,215491);(215849,217819);(217703,221107);(220976,222803);(222573,224048);(223724,224655);(224255,225325);(225539,227624);(227192,227692);(227192,227692);(227293,228091);(227293,230475);(230924,231474);(230924,231474);(231341,232403);(232139,236148);(236296,236803);(236296,237411);(237283,237783);(237283,239179);(239484,242874);(243235,245678);(245373,245873);(245498,248014);(247824,248407);(247824,254448);(254158,256013);(255734,256548);(256445,256949);(256445,257040);(257720,258644);(258446,259608);(259608,261145);(260939,262561);(262268,263442);(263874,265705);(265827,266655);(267094,268673);(268629,269366);(269230,269856);(269230,271308);(271047,271789);(271047,277081);(277042,280623);(280609,284063);(283567,284078);(284404,285703);(285666,290948);(290897,301549);(301295,305427);(305185,310916);(311407,314882);(315124,323976);(323761,326385);(326384,331497);(331403,332450);(332327,333503);(333699,337018);(336949,339633);(339302,339935);(339285,340224);(340206,344839);(344839,347314);(347245,349647);(349477,350123);(349477,354805);(354935,356025);(356356,357914);(358050,358815);(359119,360258);(360618,362389);(362031,362655);(362031,362938);(363242,366540);(366539,367881);(367670,369926);(369617,370294);(371795,374415);(374578,377721);(377537,378137);(377537,380858);(380857,381566);(382081,383324);(383796,386633);(387817,388757);(388572,389191);(388572,389598);(389952,391396);(391155,391804);(391155,392377);(392259,395854);(395945,397547);(398270,399607);(399502,400022);(399467,400022);(400220,401118);(401342,401963);(401342,402131);(402057,402594);(402057,403875);(403615,404334);(403615,405824);(406366,407327);(406922,408433);(408320,409308);(409677,410537);(411077,411870);(412035,412618);(412507,413325);(413108,413611);(413606,414111);(413606,414821);(415021,416224);(416066,417049);(417030,419662);(419518,420448);(420445,422066);(422469,424634);(424278,425433);(426411,426993);(426896,427742);(427560,428236);(427560,428545);(428208,428735);(428208,429109);(429599,432371);(431987,432566);(431987,432871);(432871,435934);(435875,436686);(436444,436984);(436444,436984);(437445,438293);(438180,438716);(438932,440788);(441124,442343);(442753,443601);(443157,443920);(443872,444372);(443872,444717);(443872,452096);(452693,453890);(454329,455766);(455905,457889);(458931,460732);(460563,461706);(461515,463856);(464148,465330);(464991,465492);(464991,465492);(465728,466999);(467192,468201);(468659,469337);(469045,469726);(469045,472296);(472578,473236);(472990,474219);(473995,476399);(476082,477749);(478125,479835);(480122,481408);(481251,482443);(482666,483672);(483303,484343);(484289,484951);(484289,485080);(485271,485838);(486308,486864);(486301,487103);(487100,487948);(487687,488384);(487687,488562);(488901,490216);(489979,490503);(490644,491176);(491064,491608);(491064,491961);(492286,493195);(493344,494274);(494611,495398);(495096,495810);(495096,497054);(497237,498674);(498860,499873);(499785,500831);(500620,502779);(502357,502858);(502635,503554);(503466,503968);(503554,504479);(504108,505531);(505970,506799);(506799,507299);(506799,507754);(507429,510957);(510646,511205);(510646,511205);(510888,511581);(510888,511581);(511292,513967);(513966,515028);(515663,517097);(516751,517407);(516751,517649);(518000,518552);(517827,518892);(518835,520215);(519933,520661);(519933,520661);(522752,524191);(524727,525717);(526750,527487);(527795,528619);(528558,530782);(531280,532614);(532816,533678);(533678,535246);(534879,536253);(536253,536849);(536253,537463);(539459,540381)"
